"hprc-v1.1-mc-chm13_dv_glnexus_VEP.ann_fixed	X	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	90	95	99"
"hprc-v1.1-mc-chm13_dv_glnexus_VEP.ann_fixed	Y	97572	89212	82937	77341	72841	67951	65354	62020	59721	57722	55884	54717	53878	53250	53209	53356	54399	56585	59664	63784	71207	81048	95296	113446	133889	149930	154172	147280	134879	122478	116302	113866	114918	118721	124138	131553	142181	153442	166986	182218	200094	220107	241858	261873	283019	302829	319807	336027	345715	350284	352111	345060	352302	374624	345645	396305	443520	483395	507161	516678	550062	490469	399304	296616	189031	103833	50288	22451	9481	3809	1358	450	129	49	20	2	3	0	2	2	2	2"
"hprc-v1.1-mc-chm13_dv_glnexus_clinvar20220313	X	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	90"
"hprc-v1.1-mc-chm13_dv_glnexus_clinvar20220313	Y	25	25	20	23	27	27	39	46	48	47	57	54	61	59	81	92	115	122	127	205	264	301	422	525	650	791	774	762	671	588	516	533	544	571	618	620	729	795	831	1031	1123	1295	1470	1662	1871	2142	2362	2594	2723	2924	2991	3030	3098	3447	3070	3524	4124	4543	4830	5044	5516	5173	4446	3342	2209	1220	545	250	102	43	16	10	4	1	1	1"
"hprc-v1.1-mc-chm13_dv_glnexus_VEP.gff.exons_fixed	X	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	90"
"hprc-v1.1-mc-chm13_dv_glnexus_VEP.gff.exons_fixed	Y	558	574	609	573	600	506	571	561	606	606	612	598	728	666	700	780	860	1028	1056	1359	1612	2063	2592	3202	4059	4583	4804	4461	4009	3575	3208	3136	3044	3194	3301	3462	3854	4194	4462	5018	5541	6098	6753	7524	8003	8738	9525	9911	10316	10177	10282	10065	9975	10293	9186	10099	11002	11924	12589	13272	14541	13303	11412	8822	5873	3222	1577	704	298	126	48	13	2	3	1	1"
"hprc-v1.1-mc-chm13_dv_glnexus_mask_fixed	X	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	90	95	99"
"hprc-v1.1-mc-chm13_dv_glnexus_mask_fixed	Y	6923	7113	7294	7557	7824	8267	8814	9269	9968	10589	11302	12487	14078	14979	16839	18996	21544	24733	29534	34808	42724	53760	68305	87027	107563	123599	128725	122247	111146	99796	94201	92297	93682	97943	103524	111256	121774	132763	146547	161679	179788	199376	220609	240404	261288	280744	296921	312777	322223	326641	328171	322086	328603	349685	324102	373225	418829	458401	483185	494483	527357	471260	384252	285395	181716	99628	48073	21367	8993	3616	1288	419	119	48	19	2	3	0	2	2	2	2"
"hprc-v1.1-mc-chm13_dv_glnexus_syntenic_fixed	X	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	90	95	99"
"hprc-v1.1-mc-chm13_dv_glnexus_syntenic_fixed	Y	27022	26211	25850	25584	25408	24942	25381	25439	25770	26165	26708	27396	28569	29489	31020	32666	35120	38236	42917	48240	56381	67302	82197	101382	122612	139107	144045	137665	126018	114116	108478	106470	107759	111907	117693	125344	136089	147697	161404	176887	194958	215117	237029	257167	278455	298409	315417	331683	341588	346269	348154	341466	348511	370717	342483	393019	440245	480293	504430	514444	548071	489006	398289	295895	188593	103616	50183	22388	9468	3801	1353	446	129	49	20	2	3	0	2	2	2	2"
"hprc-v1.1-mc-grch38_dv_glnexus_VEP.ann_fixed	X	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	93	95	96	99"
